"ID";"Term_Description";"Fold_Enrichment";"occurrence";"support";"lowest_p";"highest_p";"Up_regulated";"Down_regulated"
"hsa04935";"Growth hormone synthesis, secretion and action";1,99374523264683;10;0,381919191919192;1,77556452603379e-13;1,97345248449994e-10;"GNAS, ADCY3, SSTR3, GNAI2, PRKACA, CREB1, ATF2, CREB3, CREB3L4, GHRL, PLCG2, SHC1, KRAS, RAF1, MAP2K1, MAPK1, STAT3, STAT5A, STAT5B, PIK3R1, PIK3R2, AKT2, MTOR, SOCS3, IGFALS, CRKL, MAP2K3, MAP2K4, MAPK13, MAPK14";"GHRH, ADCY2, ADCY10, PLCB2, PLCB4, CACNA1D, GHR, MAPK3, IRS1, PIK3R3, SOCS2, IGFBP3"
"hsa05208";"Chemical carcinogenesis - reactive oxygen species";1,22650082664535;10;0,3175;1,86007544547186e-13;1,17228330785932e-08;"GSTO1, NDUFA1, NDUFA5, NDUFA11, NDUFB11, NDUFS2, NDUFS3, UQCRQ, COX6A2, COX6B1, COX6B2, VDAC1, SLC26A2, SLC26A6, AHR, CYBA, KRAS, ARAF, RAF1, MAP2K1, MAPK1, MAP2K4, MAP2K7, MAPK13, MAPK14, PIK3R1, PIK3R2, PDPK1, AKT2, IKBKB, NFKB1, PRKD3, PLD1, HIF1A, NFE2L2";"GSTT2B, NDUFA13, NDUFB8, NDUFS4, NDUFS7, UQCRB, CYP2E1, MAPK3, PIK3R3, ACP1"
"hsa04917";"Prolactin signaling pathway";1,87167919799499;10;0,387911781127862;3,0965130683866e-13;1,02311179940719e-09;"SHC1, PIK3R1, PIK3R2, AKT2, KRAS, RAF1, MAP2K1, MAPK1, MAPK13, MAPK14, SOCS3, SOCS5, STAT3, STAT5A, STAT5B, TNFRSF11A, NFKB1";"PIK3R3, MAPK3, CCND1, SOCS2, CYP17A1, SLC2A2"
"hsa04659";"Th17 cell differentiation";1,95154956634743;10;0,2975;3,71086965544038e-13;3,71086965544038e-13;"IL1B, MAPK13, MAPK14, MTOR, TGFB1, TGFBR2, IL21R, IL2RG, JAK1, JAK3, STAT3, HIF1A, AHR, IL17F, LCK, CD247, ZAP70, PPP3CB, PPP3CC, PPP3R1, NFATC2, IKBKB, NFKBIB, NFKBIE, NFKB1, MAPK1, IL4R, STAT6, GATA3, RUNX1, IL2RB, STAT5A, STAT5B, RARA";"LAT, MAPK3, RXRG"
"hsa04015";"Rap1 signaling pathway";1,3826249879659;10;0,329141414141414;4,51878824336667e-13;5,5097157267682e-08;"RAP1B, F2R, LPAR2, LPAR5, GNAS, ADCY3, FGF22, PDGFB, PDGFD, VEGFB, CRKL, RAPGEF1, CTNNB1, PRKD3, GNAI2, RALGDS, RAC2, RAC3, TLN1, VASP, EVL, FARP2, CDC42, VAV1, PRKCZ, RASSF5, ITGAM, RAF1, MAP2K1, MAPK1, MAP2K3, MAPK13, MAPK14, PIK3R1, PIK3R2, AKT2, KRAS";"ADCY2, PLCB2, PLCB4, RASGRP3, FGF2, PDGFRB, RAPGEF2, LAT, TLN2, ENAH, VAV2, MAPK3, PIK3R3"
"hsa04137";"Mitophagy - animal";1,68485512618042;10;0,3225;4,88064402593698e-13;2,72520015199383e-06;"EIF2AK3, PINK1, TOMM7, USP8, USP30, SQSTM1, OPTN, MAP1LC3B2, ATG9A, TFEB, PGAM5, ULK1, HIF1A, E2F1, KRAS, SP1, FIS1";"RHOT1, MAP1LC3C, BNIP3, RAB7B"
"hsa00190";"Oxidative phosphorylation";1,11031816830211;10;0,075;6,1323702228242e-13;5,14410874928585e-06;"NDUFS2, NDUFS3, NDUFA1, NDUFA5, NDUFA11, NDUFB11, UQCRQ, COX10, COX6A2, COX6B1, COX6B2, ATP6V1E2, ATP6V0A4";"NDUFS4, NDUFS7, NDUFA13, NDUFB8, UQCRB, COX15, ATP6V1B2, ATP6V1C1, ATP4A, ATP12A"
"hsa04072";"Phospholipase D signaling pathway";1,72856729529972;10;0,218027638190955;7,41107518871279e-13;3,42971866161961e-08;"PDGFB, PDGFD, SHC1, KRAS, RALGDS, PIK3R1, PIK3R2, AKT2, MTOR, PLCG2, FCER1G, FYN, SYK, PLD1, AGPAT1, AGPAT4, SPHK2, RAF1, MAP2K1, MAPK1, DGKZ, DGKD, DGKE, F2R, LPAR2, LPAR5, PTK2B, GNA13, PIK3R5, CYTH2, CYTH1, GNAS, ADCY3, DNM2";"PDGFRB, PIK3R3, PLA2G4A, MAPK3, PIP5K1B, GRM5, GRM8, PLCB2, PLCB4, ADCY2"
"hsa05163";"Human cytomegalovirus infection";1,68593446963089;10;0,4375;8,87922493647793e-13;4,17403000779239e-12;"PIK3R1, PIK3R2, AKT2, MTOR, EIF4EBP1, IKBKB, NFKB1, KRAS, RAF1, MAP2K1, MAPK1, ELK1, SP1, ITGAV, RAC2, RAC3, TRAF2, IL1B, GNB3, GNG2, GNG4, GNG13, GNGT2, PPP3CB, PPP3CC, PPP3R1, NFATC2, GNAI2, ADCY3, PRKACA, CCL3L3, CCL4L2, GNA13, ARHGEF1, AKAP13, CTNNB1, PTGER2, PTGER4, GNAS, JAK1, STAT3, MAPK13, MAPK14, CREB1, ATF2, CREB3, CREB3L4, CXCR4, PTK2B, CRKL, TAPBP, E2F1, E2F3, FASLG, CASP8, BID";"PIK3R3, MAPK3, IFNA4, IFNA7, IFNA21, GNG11, PLCB2, PLCB4, ADCY2, CCND1"
"hsa05171";"Coronavirus disease - COVID-19";1,16913319943108;10;0,210527638190955;1,13596900218589e-12;9,13160590094106e-08;"ACE2, NFKB1, IL1B, ADAM17, NFKBIB, JAK1, STAT3, RPS12, RPS17, RPS19, RPS27L, RPL11, RPL12, RPL18, RPL22, RPL24, RPL36, RPL36A, RPLP1, SYK, PIK3R1, PIK3R2, PLCG2, MAPK1, MAPK13, MAPK14, MYD88, TAB2, IKBKB, TRAF3, C3, C4A";"NRP1, IL12B, RPS27, RPL31, PIK3R3, MAPK3, TLR4, TRAF6, TLR3, IFNA4, IFNA7, IFNA21, C8A, VWF, C1R"
"hsa04110";"Cell cycle";1,25590250875391;10;0,3;1,37525960320275e-12;3,8264433675826e-10;"HDAC1, E2F1, E2F3, TFDP2, TGFB1, ZBTB17, CDK2, SKP1, SKP2, CCNB2, CDC25C, YWHAB, YWHAQ, BUB1, BUB3, CDC14A, GADD45A, PCNA, SFN, CDC25A, ORC2, MCM3, MCM5";"CCND1, TGFB3, DBF4B, YWHAH, SMC1B"
"hsa04810";"Regulation of actin cytoskeleton";1,46840918721926;10;0,315;1,46348415318371e-12;1,88461781038806e-08;"LPAR2, LPAR5, CXCR4, F2R, FGF22, PDGFB, PDGFD, ITGAV, ITGAM, ITGAX, ITGAE, GNA13, CRKL, KRAS, PIK3R1, PIK3R2, VAV1, ARAF, RAF1, MAP2K1, MAPK1, AKT2, RGCC, ARHGEF1, RAC2, RAC3, CDC42, GIT1, MYLK4, PPP1CC, PPP1R12C, MYH9, MYH10, PIP4K2A, LIMK2, NCKAP1L, EZR, SSH2, SPATA13";"FGF2, PDGFRB, ITGA1, ITGB6, CHRM1, CHRM3, CHRM5, C8A, DOCK1, PIK3R3, VAV2, MAPK3, PAK3, MYLK2, MYL12A, PIP5K1B, ENAH, ACTR3C, RDX"
"hsa04210";"Apoptosis";1,68782665197616;10;0,422121212121212;1,71770192601597e-12;6,22068250553258e-09;"TNFSF10, TNFRSF10A, FASLG, CASP8, BID, DIABLO, TUBA1B, TUBA1A, LMNA, LMNB1, PARP3, DFFB, ERN1, TRAF2, EIF2AK3, DDIT3, CTSD, XIAP, BCL2L11, DAXX, IKBKB, NFKB1, GADD45A, BBC3, PIK3R1, PIK3R2, PDPK1, AKT2, KRAS, RAF1, MAP2K1, MAPK1";"TUBA1C, CASP12, CTSO, CTSS, DAB2IP, BCL2A1, PIK3R3, MAPK3"
"hsa05220";"Chronic myeloid leukemia";1,94877353566984;10;0,451130653266332;1,7420882467805e-12;9,4714661792423e-11;"BCR, CRKL, PIK3R1, PIK3R2, AKT2, IKBKB, NFKB1, KRAS, RAF1, ARAF, MAP2K1, MAPK1, SHC1, STAT5A, STAT5B, E2F1, E2F3, GADD45A, TGFB1, TGFBR2, RUNX1, HDAC1";"PIK3R3, MAPK3, CCND1, TGFB3"
"hsa04218";"Cellular senescence";1,64319662031333;10;0,443605527638191;1,85358085933038e-12;7,07879667693119e-10;"TGFB1, TGFBR2, E2F1, E2F3, PIK3R1, PIK3R2, CDK2, KIR2DL4, KRAS, AKT2, MTOR, LIN52, RASSF5, HIPK3, HIPK2, HIPK4, PPP1CC, RAF1, MAP2K1, MAPK1, ETS1, MAP2K3, MAPK13, MAPK14, GADD45A, CCNB2, NBN, CDC25A, SQSTM1, NFKB1, IL1A, EIF4EBP1, MAPKAPK2, PPP3CB, PPP3CC, PPP3R1, NFATC2, VDAC1";"TGFB3, CCND1, PIK3R3, MAPK3, IGFBP3, CACNA1D, TRPV4"
"hsa05223";"Non-small cell lung cancer";2,05703873209594;10;0,350879396984925;2,17095775402654e-12;6,90877685179614e-09;"E2F1, E2F3, KRAS, RASSF5, PIK3R1, PIK3R2, PDPK1, AKT2, ARAF, RAF1, MAP2K1, MAPK1, PLCG2, GADD45A, KIF5A, JAK3, STAT3, STAT5A, STAT5B";"RARB, RXRG, CCND1, PIK3R3, MAPK3, KIF5C, ALK"
"hsa04370";"VEGF signaling pathway";2,31718574254354;10;0,423163798791939;3,32366014319224e-12;3,46185960598719e-09;"PLCG2, SPHK2, KRAS, RAF1, MAP2K1, MAPK1, PPP3CB, PPP3CC, PPP3R1, NFATC2, CDC42, MAPK13, MAPK14, MAPKAPK2, PIK3R1, PIK3R2, RAC2, RAC3, AKT2";"MAPK3, PLA2G4A, MAPKAPK3, HSPB1, PIK3R3"
"hsa04014";"Ras signaling pathway";1,31838424616696;10;0,228065326633166;4,51131132256277e-12;7,78282634887795e-06;"FGF22, PDGFB, PDGFD, VEGFB, SHC1, PLCG2, ZAP70, GNB3, GNG2, GNG4, GNG13, GNGT2, PRKACA, KRAS, RASA3, SYNGAP1, RASSF5, RAC2, RAC3, PIK3R1, PIK3R2, AKT2, IKBKB, NFKB1, FOXO4, FASLG, RALGAPA1, RALGDS, PLD1, RALBP1, CDC42, SHOC2, RAF1, MAP2K1, MAPK1, PLA2G12B, ELK1, ETS1, RAP1B, RAB5B";"FGF2, PDGFRB, RASGRP3, LAT, HTR7, GNG11, PAK3, PIK3R3, MAPK3, PLA2G2E, PLA2G2F, PLA2G5, PLA2G4A"
"hsa05210";"Colorectal cancer";1,65593457861033;10;0,40199494949495;5,00508668091625e-12;1,46870170302316e-08;"AXIN1, CTNNB1, TCF7, KRAS, PIK3R1, PIK3R2, AKT2, ARAF, RAF1, MAP2K1, MAPK1, RALGDS, RAC2, RAC3, TGFB1, TGFBR2, MSH3, BCL2L11, BBC3, GADD45A, MTOR";"CCND1, PIK3R3, MAPK3, TGFB3"
"hsa05170";"Human immunodeficiency virus 1 infection";1,70333976458623;10;0,386969696969697;5,68509165612782e-12;2,93023582868908e-10;"SKP1, CXCR4, GNAI2, PIK3R1, PIK3R2, PTK2B, CRKL, AKT2, MTOR, NFKB1, KRAS, RAF1, MAP2K1, MAPK1, PLCG2, PPP3CB, PPP3CC, PPP3R1, NFATC2, GNB3, GNG2, GNG4, GNG13, GNGT2, RAC2, RAC3, LIMK2, TNFRSF1B, MYD88, TAB2, IKBKB, MAPK13, MAPK14, APOBEC3H, APOBEC3F, APOBEC3D, APOBEC3A, APOBEC3C, APOBEC3G, TRAF2, MAP2K3, MAP2K7, FASLG, CASP8, BID, CD247, TAPBP, AP1B1, RNF7, CDC25C, CCNB2";"PIK3R3, MAPK3, GNG11, PAK3, TLR4, TRAF6, IFNA4, IFNA7, IFNA21, AP1M1"
"hsa05211";"Renal cell carcinoma";2,01565452091768;10;0,417070707070707;8,28597574530052e-12;3,33593066173639e-08;"HIF1A, EGLN2, SLC2A1, TGFB1, PDGFB, PIK3R1, PIK3R2, AKT2, CRKL, RAPGEF1, RAP1B, KRAS, ARAF, RAF1, MAP2K1, MAPK1, ETS1, CDC42";"EGLN3, TGFB3, PIK3R3, MAPK3, PAK3"
"hsa04144";"Endocytosis";1,34171757096658;10;0,178836099690371;1,68392960778575e-11;8,98587666061082e-08;"PLD1, DNM2, AP2A1, TGFBR2, CBLB, SH3KBP1, SH3GL1, SH3GLB2, BIN1, EPS15, RNF41, CXCR4, GRK5, WIPF3, HSPA2, DNAJC6, VPS35, USP8, STAMBP, VPS28, VPS4A, IST1, SPG21, IL2RB, IL2RG, FOLR2, EHD4, RAB5B, VPS45, RAB8A, RAB35, RAB11B, KIF5A, RAB11FIP4, PRKCZ, CDC42, GIT1, ACAP1, ARAP1, ARAP2, PSD, CYTH2, CYTH1, GBF1, ARF3";"PIP5K1B, CLTCL1, EHD2, EPN2, TRAF6, ACTR3C, CAPZA2, FOLR1, EHD3, RAB4A, RAB11FIP2, KIF5C"
"hsa05225";"Hepatocellular carcinoma";1,28847481021394;10;0,37027308258464;1,69818532341735e-11;1,43993403144319e-08;"PLCG2, ELK1, SHC1, KRAS, ARAF, RAF1, MAP2K1, MAPK1, PIK3R1, PIK3R2, AKT2, MTOR, E2F1, E2F3, GADD45A, TGFB1, TGFBR2, WNT3A, WNT6, AXIN1, CTNNB1, TCF7, NFE2L2, GSTO1, GSTP1, TXNRD1, TXNRD3, ARID2, BRD7";"MAPK3, PIK3R3, CCND1, TGFB3, WNT2B, WNT7B, FZD3, DVL1, GSTT2B"
"hsa05214";"Glioma";1,59499618611747;10;0,353391959798995;2,12634959658857e-11;8,26753753936139e-11;"PDGFB, PLCG2, CAMK2G, SHC1, KRAS, ARAF, RAF1, MAP2K1, MAPK1, PIK3R1, PIK3R2, AKT2, MTOR, E2F1, E2F3, GADD45A";"PDGFRB, CAMK2A, MAPK3, PIK3R3, CCND1"
"hsa04910";"Insulin signaling pathway";1,54975994974649;10;0,400499974620578;2,75962368006875e-11;7,84379070370416e-10;"PIK3R1, PIK3R2, PDPK1, AKT2, GYS1, PPP1CC, PPP1R3E, PHKG2, PRKACA, PRKAR2B, PRKCZ, FLOT2, CBLB, CRKL, RAPGEF1, PKLR, PRKAA1, MTOR, EIF4EBP1, EIF4E1B, SHC1, KRAS, ARAF, RAF1, MAP2K1, MAPK1, MKNK2, ELK1, SOCS3, IKBKB, INPPL1, INPP5A";"IRS1, PIK3R3, PRKAG2, MAPK3, SOCS2"
"hsa05221";"Acute myeloid leukemia";2,12552796657445;10;0,435;2,88766257026741e-11;2,81010079822255e-10;"PIK3R1, PIK3R2, AKT2, IKBKB, NFKB1, MTOR, EIF4EBP1, KRAS, ARAF, RAF1, MAP2K1, MAPK1, STAT3, STAT5A, STAT5B, RUNX1, RARA, ZBTB16, PER2, ITGAM, TCF7";"PIK3R3, MAPK3, BCL2A1, CCND1"
"hsa04670";"Leukocyte transendothelial migration";1,51555994093731;10;0,255653266331658;3,17441579689247e-11;1,32548857729677e-09;"ITGAM, CLDN9, OCLN, VCAM1, EZR, PIK3R1, PIK3R2, CYBA, CTNNB1, MAPK13, MAPK14, ICAM1, PLCG2, RAP1B, VASP, CXCR4, GNAI2, RASSF5, PTK2B, VAV1, RAC2, CDC42";"CDH5, CLDN11, CLDN2, CLDN1, PIK3R3, MYL12A, VAV2"
"hsa05231";"Choline metabolism in cancer";2,03871692962383;10;0,3175;3,29639401591065e-11;4,16740938164072e-08;"PDGFB, PDGFD, KRAS, RAF1, MAP2K1, MAPK1, RALGDS, PIK3R1, PIK3R2, PDPK1, AKT2, MTOR, EIF4EBP1, WAS, RAC2, RAC3, SP1, PLD1, CHKB, HIF1A, PCYT1B, DGKZ, DGKD, DGKE";"PDGFRB, MAPK3, PLA2G4A, PIK3R3, PIP5K1B, SLC44A1, SLC44A3, SLC22A1, SLC22A3, PCYT1A"
"hsa04714";"Thermogenesis";1,2982527096305;10;0,21;3,98413901560426e-11;1,24190091396101e-07;"GNAS, ADCY3, PRKACA, CREB1, CREB3, CREB3L4, KDM1A, KDM3A, KDM3B, MAP2K3, MAPK13, MAPK14, ATF2, PRKAA1, BMP8A, KRAS, RPS6KA3, RPS6KA1, MTOR, MLST8, ACSL1, ACSL3, NDUFS2, NDUFS3, NDUFA1, NDUFA5, NDUFA11, NDUFB11, NDUFAF1, NDUFAF6, NDUFAF7, UQCRQ, COX6A2, COX6B1, COX6B2, COX10, CPT2, CPT1B";"ADCY2, ADCY10, MGLL, PRKAG2, PRKG1, NDUFS4, NDUFS7, NDUFA13, NDUFB8, UQCRB, COX15"
"hsa04931";"Insulin resistance";1,50471338312969;10;0,261287878787879;9,66764735561548e-11;1,17483556916828e-10;"RPS6KA3, RPS6KA1, PPP1CC, PPP1R3E, PIK3R1, PIK3R2, AKT2, MTOR, STAT3, SOCS3, GYS1, IKBKB, NFKB1, PRKCZ, TBC1D4, PRKAA1, CPT1B, NR1H3, PDPK1, SLC2A1, CRTC2, CREB1, CREB3, CREB3L4";"IRS1, PIK3R3, PRKAG2, SLC2A2"
"hsa04611";"Platelet activation";1,86767703292444;10;0,28570351758794;1,36880816139123e-10;2,45702528501341e-10;"F2R, GNA13, ARHGEF1, PPP1CC, MYLK4, PRKCZ, RAP1B, TLN1, GNAI2, ADCY3, GNAS, PIK3R5, PRKACA, VASP, SYK, FCER1G, LYN, FYN, PIK3R1, PIK3R2, PLCG2, BTK, AKT2, MAPK13, MAPK14, MAPK1, TBXAS1";"MYL12A, MYLK2, PLCB2, PLCB4, TLN2, ADCY2, COL1A1, COL1A2, PIK3R3, VWF, PRKG1, MAPK3, PLA2G4A"
"hsa04120";"Ubiquitin mediated proteolysis";0,942572257983087;10;0,193459595959596;1,47083188277771e-10;2,59265422711646e-08;"UBA1, UBA6, UBE2F, UBE2L3, UBE2Q2, UBE2Z, HUWE1, UBR5, PPIL2, CBLB, XIAP, MGRN1, BRCA1, SKP1, SKP2, ERCC8, DET1, RNF7, SOCS3";"UBE2D1, TRAF6, FANCL, TRIM32"
"hsa05418";"Fluid shear stress and atherosclerosis";1,40346455300191;10;0,315;1,56477839816543e-10;1,15545030448096e-09;"NFE2L2, GSTO1, GSTP1, SQSTM1, CTNNB1, PRKAA1, PIK3R1, PIK3R2, AKT2, KLF2, ITGAV, IKBKB, NFKB1, MAP2K4, MAP2K7, MAPK13, MAPK14, VCAM1, ICAM1, IL1A, IL1B, PDGFB, CYBA, RAC2, RAC3, PRKCZ";"TRPV4, GSTT2B, THBD, CDH5, PIK3R3, MEF2C, EDN1, BMPR1B"
"hsa04932";"Non-alcoholic fatty liver disease";1,66453683616155;10;0,268153266331658;1,94751919363405e-10;1,01748618494114e-06;"SOCS3, NFKB1, PIK3R1, PIK3R2, AKT2, NR1H3, PKLR, LEP, LEPR, PRKAA1, MAPK13, MAPK14, CDC42, MAP3K11, ERN1, TRAF2, IL1A, IL1B, IKBKB, FASLG, TGFB1, EIF2AK3, DDIT3, BCL2L11, CASP8, BID, NDUFA1, NDUFA5, NDUFA11, NDUFB11, NDUFS2, NDUFS3, UQCRQ, COX6A2, COX6B1, COX6B2";"IRS1, PIK3R3, PRKAG2, CYP2E1, NDUFA13, NDUFB8, NDUFS4, NDUFS7, UQCRB"
"hsa04723";"Retrograde endocannabinoid signaling";1,32656238571414;10;0,07;2,24855023921747e-10;1,08946605312233e-05;"GNAI2, GNB3, GNG2, GNG4, GNG13, GNGT2, MAPK1, MAPK13, MAPK14, ADCY3, PRKACA, NDUFA1, NDUFA5, NDUFA11, NDUFB11, NDUFS2, NDUFS3, GABRD";"CACNA1D, GRM5, PLCB2, PLCB4, NAPEPLD, DAGLB, GNG11, CACNA1A, MAPK3, ADCY2, MGLL, NDUFA13, NDUFB8, NDUFS4, NDUFS7, SLC32A1"
"hsa04350";"TGF-beta signaling pathway";1,18936136327441;10;0,09;2,3096713564759e-10;3,12785131861848e-10;"NBL1, BMP8A, TGFB1, RGMA, TGFBR2, ACVR1B, BAMBI, SMAD7, SP1, TGIF1, SKP1, MAPK1";"TGFB3, INHBE, BMPR1B, RGMB, SMAD5, SMAD9, MAPK3"
"hsa04360";"Axon guidance";1,63211889028874;10;0,29;2,43857754310866e-10;3,1879526924381e-08;"NTNG2, PLCG2, PPP3CB, PPP3CC, PPP3R1, NFATC2, FYN, RAC2, RAC3, CDC42, ABLIM2, NCK1, RGMA, EFNB2, KRAS, MAPK1, NCK2, RGS3, CXCR4, GNAI2, LIMK2, CDK5, SEMA4D, SEMA6C, RAF1, PLXNC1, CAMK2G, PIK3R1, PIK3R2, PDPK1, PRKCZ, SSH2";"NTN3, ABLIM3, PAK3, UNC5C, MYL12A, EPHA6, EPHB1, EPHB4, ENAH, MAPK3, SLIT2, ROBO3, PLXNA2, PLXNA1, NRP1, FZD3, CAMK2A, PIK3R3, BMPR1B"
"hsa04926";"Relaxin signaling pathway";1,86913615560641;10;0,360904522613065;2,52799167983556e-10;4,69608347236917e-10;"GNAI2, GNAS, GNB3, GNG2, GNG4, GNG13, GNGT2, PRKACA, CREB1, ATF2, CREB3, CREB3L4, VEGFB, NFKB1, PIK3R1, PIK3R2, PRKCZ, RAF1, MAP2K1, MAPK1, AKT2, TGFB1, TGFBR2, INSL3, ADCY3, MAP2K4, MAP2K7, MAPK13, MAPK14, KRAS, SHC1";"GNG11, PIK3R3, MAPK3, EDN1, ACTA2, COL1A1, COL1A2, COL4A3, ADCY2, PLCB2, PLCB4"
"hsa04520";"Adherens junction";1,46725839632018;10;0,2475;2,54944035463052e-10;1,93315284969428e-06;"FARP2, CDC42, RAC2, RAC3, WAS, CTNNB1, PTPRB, PTPN6, TCF7, FER, FYN, MAPK1, SNAI1, TGFBR2, NLK";"ACP1, MAPK3"
"hsa04071";"Sphingolipid signaling pathway";1,7711542282817;10;0,330829145728643;3,7729988148637e-10;2,42980379545461e-09;"SPTLC2, CERS5, NSMAF, TRAF2, CTSD, BID, MAPK13, MAPK14, PRKCZ, AKT2, PPP2R5C, PPP2R5D, PPP2R5A, FCER1G, FYN, PIK3R1, PIK3R2, PLD1, SPHK2, GNAI2, MAPK1, S1PR2, KRAS, RAF1, MAP2K1, PDPK1, RAC2, RAC3, S1PR5, GNA13, NFKB1";"SPTLC1, SPTLC3, PIK3R3, PLCB2, PLCB4, MAPK3"
"hsa04720";"Long-term potentiation";1,61540125459658;10;0,270678391959799;4,52430086572639e-10;2,3234781748732e-09;"PRKACA, PPP1CC, CAMK2G, RAP1B, PPP3CB, PPP3CC, PPP3R1, KRAS, ARAF, RAF1, MAP2K1, MAPK1, RPS6KA3, RPS6KA1";"CAMK2A, MAPK3, GRM5, PLCB2, PLCB4"
"hsa04912";"GnRH signaling pathway";1,53129434151063;10;0,2975;5,12215820049677e-10;8,8097762115638e-10;"GNAS, ADCY3, PRKACA, CAMK2G, MAP2K3, MAPK13, MAPK14, PLD1, CDC42, MAP2K4, MAP2K7, PTK2B, KRAS, RAF1, MAP2K1, MAPK1, ELK1";"ADCY2, PLCB2, PLCB4, CAMK2A, CACNA1D, PLA2G4A, MMP14, MAPK3"
"hsa04933";"AGE-RAGE signaling pathway in diabetic complications";1,89880498347318;10;0,387899091416679;5,51161236687717e-10;6,56433496715549e-09;"TGFB1, TGFBR2, AGER, PLCG2, PRKCZ, MAPK1, VEGFB, VCAM1, ICAM1, IL1A, IL1B, MAPK13, MAPK14, NFKB1, CDC42, KRAS, PIK3R1, PIK3R2, AKT2, STAT3, STAT5A, STAT5B";"TGFB3, COL1A1, COL1A2, COL4A3, PLCB2, PLCB4, MAPK3, EDN1, THBD, PIK3R3, CCND1"
"hsa05226";"Gastric cancer";1,33808404875626;10;0,378454773869347;6,08929862984255e-10;8,26209932132021e-08;"ABCB1, GADD45A, WNT3A, WNT6, AXIN1, CTNNB1, TCF7, SHC1, KRAS, ARAF, RAF1, MAP2K1, MAPK1, PIK3R1, PIK3R2, AKT2, MTOR, CDK2, E2F1, E2F3, TGFB1, TGFBR2, FGF22";"CDX2, RARB, RXRG, WNT2B, WNT7B, FZD3, DVL1, CCND1, MAPK3, PIK3R3, TGFB3, FGF2"
"hsa05230";"Central carbon metabolism in cancer";1,8162482450613;10;0,3975;7,79705194565015e-10;3,90714564471636e-08;"SLC2A1, PKM, PDHA1, SCO2, SLC1A5, HIF1A, KRAS, RAF1, MAP2K1, MAPK1, GLS, IDH2, PIK3R1, PIK3R2, AKT2, MTOR, SLC7A5";"SLC2A2, PDGFRB, MAPK3, LDHB, PIK3R3"
"hsa05207";"Chemical carcinogenesis - receptor activation";1,31662421023848;10;0,28821608040201;8,2538309119026e-10;6,18734465652099e-09;"RAF1, E2F1, XIAP, CDC25A, STAT3, PIK3R1, PIK3R2, AKT2, MTOR, NFKB1, KRAS, MAP2K1, MAPK1, GNAS, ADCY3, PRKACA, CREB1, ATF2, CREB3, CREB3L4, GNAI2, RPS6KA3, RPS6KA1, EIF4EBP1, STAT5A, STAT5B, MIR141, MIRLET7A1, MIRLET7F1, FGF22, AHR, KPNA5, KPNB1, GSTO1";"CCND1, CHRNA3, CACNA1D, CACNA1A, PIK3R3, MAPK3, FGF2, ADCY2, PAQR8, BCL6, MIRLET7A3, MIRLET7B, GSTT2B, RXRG, CYP3A4"
"hsa05162";"Measles";1,66318684683782;10;0,270665829145729;1,0039879215274e-09;2,06800679498114e-08;"CD46, CLEC4M, TRAF3, IKBKB, NFKBIB, NFKB1, MYD88, IRF7, TAB2, IL1A, IL1B, JAK1, EIF2AK3, EIF2AK4, RAB9A, HSPA2, BBC3, FASLG, CASP8, BID, CDK2, IL2RB, IL2RG, PIK3R1, PIK3R2, CBLB, AKT2, JAK3, STAT3, STAT5A, STAT5B";"IFNA4, IFNA7, IFNA21, TLR4, TRAF6, IL12B, CCND1, PIK3R3, FCGR2B"
"hsa04625";"C-type lectin receptor signaling pathway";1,84295777807691;10;0,314065656565657;1,0039879215274e-09;5,26582419670679e-08;"LSP1, KRAS, RAF1, RELB, IL1B, SYK, NFKB2, PLCG2, PPP3CB, PPP3CC, PPP3R1, NFATC2, MAPK1, BCL10, MALT1, CASP8, IKBKB, NFKB1, MAPK13, MAPK14, CBLB, FCER1G, CLEC4M, PLK3, MAPKAPK2, PIK3R1, PIK3R2, AKT2";"IL12B, MAPK3, CCL17, CCL22, PIK3R3"
"hsa04921";"Oxytocin signaling pathway";1,40511568777015;10;0,18;1,04152864084788e-09;2,3234781748732e-09;"KRAS, RAF1, MAP2K1, MAPK1, ELK1, CD38, TRPM2, KCNJ4, CACNG3, PPP3CB, PPP3CC, PPP3R1, NFATC2, CAMKK2, PRKAA1, CAMK2G, MYLK4, PPP1CC, PPP1R12C, GNAS, ADCY3, PRKACA, GNAI2, PIK3R5";"MAPK3, PLA2G4A, MEF2C, CCND1, RYR2, PLCB2, PLCB4, CACNA1D, CACNB4, PRKAG2, CAMK2A, MYLK2, ADCY2"
"hsa04620";"Toll-like receptor signaling pathway";1,80751628234466;10;0,283939393939394;1,18299586498707e-09;2,7373545323264e-08;"PIK3R1, PIK3R2, AKT2, MYD88, CASP8, TAB2, IKBKB, NFKB1, MAP3K8, MAP2K1, MAPK1, MAP2K3, MAP2K4, MAP2K7, MAPK13, MAPK14, IL1B, CCL3L3, CCL4L2, IRF5, IRF7, TRAF3, CD80";"TLR1, TLR3, TLR4, PIK3R3, TRAF6, MAPK3, IL12B, IFNA4, IFNA7, IFNA21"
